course_name,play_date,tee_time,green_fee,source,booking_url,slots,hole_info,row_id
모나크,2026-09-18,18:09,110000,golfpang,,,18홀,tr_220205047
세현,2026-09-18,18:09,150000,golfpang,,,18홀,tr_220204544
세현,2026-09-18,19:19,150000,golfpang,,,18홀,tr_220218369
오로라,2026-09-18,18:38,80000,golfpang,,,18홀,tr_220209619
파주,2026-09-18,18:37,160000,golfpang,,,18홀,tr_220209438
힐데스하임,2026-09-18,18:34,90000,golfpang,,,18홀,tr_220205209
한림용인,2026-09-18,18:34,130000,golfpang,,,18홀,tr_220208858
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220209487
해솔리아,2026-09-18,18:39,130000,golfpang,,,18홀,tr_220204887
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_220230705
알프스대영,2026-09-18,18:46,69000,golfpang,,,18홀,tr_220205235
포웰(안성)cc,2026-09-18,18:46,112000,golfpang,,,18홀,tr_220204589
파주타이거,2026-09-18,17:35,170000,golfpang,,,18홀,tr_220209468
클럽72,2026-09-18,19:14,130000,golfpang,,,18홀,tr_220208873
오로라,2026-09-18,19:10,80000,golfpang,,,18홀,tr_220306934
골프존 화랑,2026-09-18,19:10,99000,golfpang,,,18홀,tr_220026229
킹즈락,2026-09-18,17:52,75000,golfpang,,,18홀,tr_220259448
프린세스,2026-09-18,19:12,115000,golfpang,,,18홀,tr_220118525
포웰(안성)cc,2026-09-18,19:14,99000,golfpang,,,18홀,tr_220259720
알펜시아700,2026-09-18,19:15,70000,golfpang,,,18홀,tr_219888795
오로라,2026-09-18,17:50,100000,golfpang,,,18홀,tr_220202639
모나크,2026-09-18,17:48,110000,golfpang,,,18홀,tr_219468614
대호단양,2026-09-18,17:46,89000,golfpang,,,18홀,tr_219788169
라싸,2026-09-18,17:39,139000,golfpang,,,18홀,tr_220216312
세현,2026-09-18,18:09,150000,golfpang,,,18홀,tr_220012119
동서울cc-퍼9,2026-09-18,18:03,49000,golfpang,,,18홀,tr_219671943
이븐데일,2026-09-18,18:00,69000,golfpang,,,18홀,tr_220306661
대호단양,2026-09-18,18:00,89000,golfpang,,,18홀,tr_220297205
필로스,2026-09-18,18:00,130000,golfpang,,,18홀,tr_220084980
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_219717066
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220206687
아난티중앙(야간),2026-09-18,18:29,120000,golfpang,,,18홀,tr_220008262
남한강에스파크,2026-09-18,18:28,79000,golfpang,,,18홀,tr_219414412
필로스,2026-09-18,18:27,130000,golfpang,,,18홀,tr_220084981
세레니티cc,2026-09-18,18:27,130000,golfpang,,,18홀,tr_219157133
힐데스하임,2026-09-18,18:26,100000,golfpang,,,18홀,tr_220216384
스타,2026-09-18,18:24,100000,golfpang,,,18홀,tr_220033533
플라밍고,2026-09-18,18:24,120000,golfpang,,,18홀,tr_220125316
세현,2026-09-18,18:23,150000,golfpang,,,18홀,tr_220219127
포레스트힐,2026-09-18,18:38,120000,golfpang,,,18홀,tr_220230679
오로라,2026-09-18,18:38,80000,golfpang,,,18홀,tr_220202640
동서울cc-퍼9,2026-09-18,18:38,49000,golfpang,,,18홀,tr_219671944
파주타이거,2026-09-18,18:35,170000,golfpang,,,18홀,tr_220206706
세레니티cc,2026-09-18,18:34,120000,golfpang,,,18홀,tr_219157134
비콘힐스,2026-09-18,18:33,80000,golfpang,,,18홀,tr_220201900
알프스대영,2026-09-18,18:46,69000,golfpang,,,18홀,tr_220233117
스타,2026-09-18,18:45,100000,golfpang,,,18홀,tr_220033534
프린세스,2026-09-18,18:44,120000,golfpang,,,18홀,tr_220118524
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220205727
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220206789
힐데스하임,2026-09-18,18:40,90000,golfpang,,,18홀,tr_220105607
모나크,2026-09-18,18:51,110000,golfpang,,,18홀,tr_220216077
킹즈락,2026-09-18,18:48,65000,golfpang,,,18홀,tr_220202822
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220206688
한림광릉,2026-09-18,18:48,130000,golfpang,,,18홀,tr_220342022
포웰(안성)cc,2026-09-18,18:46,109000,golfpang,,,18홀,tr_220259717
한림용인,2026-09-18,19:09,120000,golfpang,,,18홀,tr_220206689
비콘힐스,2026-09-18,19:08,80000,golfpang,,,18홀,tr_220201901
이븐데일,2026-09-18,19:03,69000,golfpang,,,18홀,tr_220214986
라싸,2026-09-18,19:03,139000,golfpang,,,18홀,tr_220216350
포레스트힐,2026-09-18,18:59,120000,golfpang,,,18홀,tr_218649494
포웰(안성)cc,2026-09-18,20:03,99000,golfpang,,,18홀,tr_220324566
세현,2026-09-18,19:33,150000,golfpang,,,18홀,tr_220012120
힐데스하임,2026-09-18,19:26,80000,golfpang,,,18홀,tr_220216381
킹즈락,2026-09-18,19:23,65000,golfpang,,,18홀,tr_220259450
세레니티cc,2026-09-18,19:23,120000,golfpang,,,18홀,tr_220297167
옥스필드,2026-09-18,18:25,50000,golfpang,,,18홀,tr_220217216
한림용인,2026-09-18,18:55,120000,golfpang,,,18홀,tr_220366257
한림용인,2026-09-18,18:48,125000,golfpang,,,18홀,tr_220366226
포웰(안성)cc,2026-09-18,18:46,85000,golfpang,,,18홀,tr_220209663
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220233309
포웰(안성)cc,2026-09-18,18:46,85000,golfpang,,,18홀,tr_220206303
비에이비스타(퍼),2026-09-18,18:38,80000,golfpang,,,18홀,tr_220289444
비에이비스타(퍼),2026-09-18,18:38,80000,golfpang,,,18홀,tr_220289451
한림광릉,2026-09-18,18:48,130000,golfpang,,,18홀,tr_220362352
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220125668
포웰(안성)cc,2026-09-18,18:46,85000,golfpang,,,18홀,tr_220346565
포웰(안성)cc,2026-09-18,19:38,85000,golfpang,,,18홀,tr_220289400
포웰(안성)cc,2026-09-18,18:46,85000,golfpang,,,18홀,tr_220289360
스톤비치,2026-09-18,17:23,70000,golfpang,,,18홀,tr_217259542
클럽72,2026-09-18,19:35,120000,golfpang,,,18홀,tr_220297583
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220261217
비에이비스타(퍼),2026-09-18,18:38,80000,golfpang,,,18홀,tr_220239998
한림용인,2026-09-18,19:02,120000,golfpang,,,18홀,tr_220362045
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220210571
그린힐,2026-09-18,18:38,110000,golfpang,,,18홀,tr_219991875
떼제베(동북),2026-09-18,18:02,110000,golfpang,,,18홀,tr_220211757
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220204641
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220210573
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220327826
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220346460
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220216386
옥스필드,2026-09-18,18:25,50000,golfpang,,,18홀,tr_220054948
그린힐,2026-09-18,18:38,100000,golfpang,,,18홀,tr_220218097
옥스필드,2026-09-18,18:46,50000,golfpang,,,18홀,tr_220052531
프린세스,2026-09-18,19:02,110000,golfpang,,,18홀,tr_220361885
옥스필드,2026-09-18,18:25,50000,golfpang,,,18홀,tr_220054993
포웰(안성)cc,2026-09-18,19:00,85000,golfpang,,,18홀,tr_219444171
블루원용인(퍼),2026-09-18,18:01,155000,golfpang,,,18홀,tr_220218939
오로라,2026-09-18,19:10,80000,golfpang,,,18홀,tr_220361788
용인(비공개),2026-09-18,19:11,165000,golfpang,,,18홀,tr_220218940
골프존 안성W,2026-09-18,19:13,109000,golfpang,,,18홀,tr_220218953
비에이비스타,2026-09-18,18:17,130000,golfpang,,,18홀,tr_220218952
포웰(안성)cc,2026-09-18,19:14,85000,golfpang,,,12홀,tr_219682364
비에이비스타(퍼),2026-09-18,18:45,80000,golfpang,,,18홀,tr_220238886
비에이비스타(퍼),2026-09-18,18:45,105000,golfpang,,,18홀,tr_220348687
포웰(안성)cc,2026-09-18,18:50,85000,golfpang,,,18홀,tr_220034000
비에이비스타(퍼),2026-09-18,18:45,105000,golfpang,,,18홀,tr_220342492
양양(비공개),2026-09-18,18:39,59000,golfpang,,,18홀,tr_220361585
골프클럽Q,2026-09-18,18:43,120000,golfpang,,,18홀,tr_220032805
포웰(안성)cc,2026-09-18,19:56,91000,golfpang,,,18홀,tr_220260958
알프스대영,2026-09-18,18:53,49000,golfpang,,,18홀,tr_220361537
포웰(안성)cc,2026-09-18,19:49,91000,golfpang,,,18홀,tr_220260957
프린세스,2026-09-18,19:19,110000,golfpang,,,18홀,tr_220203404
알프스대영,2026-09-18,18:53,49000,golfpang,,,18홀,tr_220361532
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220289833
로얄포레,2026-09-18,18:49,69000,golfpang,,,18홀,tr_220361422
포웰(안성)cc,2026-09-18,18:46,91000,golfpang,,,18홀,tr_220278586
포웰(안성)cc,2026-09-18,19:00,91000,golfpang,,,18홀,tr_220260869
코리아,2026-09-18,18:36,119000,golfpang,,,18홀,tr_219772584
코리아,2026-09-18,18:15,119000,golfpang,,,18홀,tr_217696893
골드,2026-09-18,18:29,119000,golfpang,,,18홀,tr_219772579
임페리얼레이크,2026-09-18,17:53,79000,golfpang,,,18홀,tr_220349930
코리아,2026-09-18,18:29,119000,golfpang,,,18홀,tr_217528995
골프클럽Q,2026-09-18,18:43,120000,golfpang,,,18홀,tr_219997296
비에이비스타(퍼),2026-09-18,18:45,105000,golfpang,,,18홀,tr_220349929
골드,2026-09-18,18:29,119000,golfpang,,,18홀,tr_217528986
골프클럽Q,2026-09-18,18:43,120000,golfpang,,,18홀,tr_220209174
비에이비스타(퍼),2026-09-18,18:45,80000,golfpang,,,18홀,tr_220349860
올데이,2026-09-18,18:14,50000,golfpang,,,18홀,tr_220205225
남양주(퍼9),2026-09-18,16:47,100000,golfpang,,,18홀,tr_220211254
코리아,2026-09-18,18:36,139000,golfpang,,,18홀,tr_154922269
대호단양,2026-09-18,17:11,99000,golfpang,,,18홀,tr_220241742
대호단양,2026-09-18,17:04,109000,golfpang,,,18홀,tr_220241797
이븐데일,2026-09-18,17:04,69000,golfpang,,,18홀,tr_219986602
필로스,2026-09-18,17:54,130000,golfpang,,,18홀,tr_219688791
오로라,2026-09-18,17:50,100000,golfpang,,,18홀,tr_220180369
스타,2026-09-18,17:49,110000,golfpang,,,18홀,tr_220306065
모나크,2026-09-18,17:48,110000,golfpang,,,18홀,tr_220217022
대호단양,2026-09-18,17:46,89000,golfpang,,,18홀,tr_219777421
알펜시아700,2026-09-18,17:44,70000,golfpang,,,18홀,tr_220306239
모나크,2026-09-18,18:09,110000,golfpang,,,18홀,tr_220217025
아세코밸리-퍼9,2026-09-18,18:06,120000,golfpang,,,18홀,tr_219952278
스타,2026-09-18,18:03,100000,golfpang,,,18홀,tr_219778006
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_219999177
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_220305301
이븐데일,2026-09-18,18:01,69000,golfpang,,,18홀,tr_219986603
필로스,2026-09-18,18:00,130000,golfpang,,,18홀,tr_219688793
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_220174558
세레니티-강촌,2026-09-18,18:14,110000,golfpang,,,18홀,tr_220305399
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220165534
아세코밸리-퍼9,2026-09-18,18:13,120000,golfpang,,,18홀,tr_220306236
알펜시아700,2026-09-18,18:12,70000,golfpang,,,18홀,tr_219772281
세레니티-강촌,2026-09-18,18:28,110000,golfpang,,,18홀,tr_219968065
빅토리아-퍼9,2026-09-18,18:27,89000,golfpang,,,18홀,tr_219153719
힐데스하임,2026-09-18,18:26,90000,golfpang,,,18홀,tr_220114980
포웰(안성)cc,2026-09-18,18:25,109000,golfpang,,,18홀,tr_220306517
동서울cc-퍼9,2026-09-18,18:24,49000,golfpang,,,18홀,tr_219329888
파주,2026-09-18,18:23,160000,golfpang,,,18홀,tr_220306428
필로스,2026-09-18,18:20,130000,golfpang,,,18홀,tr_219688792
몽베르(대중제),2026-09-18,18:38,130000,golfpang,,,18홀,tr_220034608
파주,2026-09-18,18:37,160000,golfpang,,,18홀,tr_220306449
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220174559
청주(비공개),2026-09-18,18:34,130000,golfpang,,,18홀,tr_220305457
빅토리아-퍼9,2026-09-18,18:34,89000,golfpang,,,18홀,tr_220305391
비콘힐스,2026-09-18,18:33,80000,golfpang,,,18홀,tr_220305268
몽베르(대중제),2026-09-18,18:31,130000,golfpang,,,18홀,tr_219716428
동서울cc-퍼9,2026-09-18,18:31,49000,golfpang,,,18홀,tr_219329889
포웰(안성)cc,2026-09-18,18:46,109000,golfpang,,,18홀,tr_220306563
알프스대영,2026-09-18,18:46,69000,golfpang,,,18홀,tr_220208207
세레니티-강촌,2026-09-18,18:42,110000,golfpang,,,18홀,tr_220305424
청주(비공개),2026-09-18,18:41,130000,golfpang,,,18홀,tr_220305460
스타,2026-09-18,17:35,110000,golfpang,,,18홀,tr_219778005
이븐데일,2026-09-18,17:33,69000,golfpang,,,18홀,tr_220209158
비콘힐스,2026-09-18,18:47,80000,golfpang,,,18홀,tr_220305273
오로라,2026-09-18,19:02,80000,golfpang,,,18홀,tr_220306334
한림용인,2026-09-18,18:41,120000,golfpang,,,18홀,tr_220217603
블루원용인,2026-09-18,19:04,140000,golfpang,,,18홀,tr_220259544
솔라고,2026-09-18,19:02,87000,golfpang,,,18홀,tr_219529766
스톤비치,2026-09-18,17:37,60000,golfpang,,,18홀,tr_218535485
스톤비치,2026-09-18,17:37,60000,golfpang,,,18홀,tr_218535539
코리아,2026-09-18,18:36,139000,golfpang,,,18홀,tr_178315590
포웰(안성)cc,2026-09-18,19:00,91000,golfpang,,,18홀,tr_219671809
리베라,2026-09-18,18:59,140000,golfpang,,,18홀,tr_220347237
리베라,2026-09-18,18:59,140000,golfpang,,,18홀,tr_220347236
리베라,2026-09-18,18:59,140000,golfpang,,,18홀,tr_220347233
일라이트,2026-09-18,18:30,87000,golfpang,,,18홀,tr_219184794
솔라고,2026-09-18,19:05,87000,golfpang,,,18홀,tr_219695179
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220349193
리베라,2026-09-18,18:59,140000,golfpang,,,18홀,tr_220346172
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220203637
한림용인,2026-09-18,18:55,120000,golfpang,,,18홀,tr_220203638
리베라,2026-09-18,18:59,140000,golfpang,,,18홀,tr_220088695
한림용인,2026-09-18,18:41,120000,golfpang,,,18홀,tr_220203639
해솔리아,2026-09-18,17:29,140000,golfpang,,,18홀,tr_220180483
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220180484
힐데스하임,2026-09-18,18:26,90000,golfpang,,,18홀,tr_220207432
프린세스,2026-09-18,19:12,115000,golfpang,,,18홀,tr_220207381
킹즈락,2026-09-18,19:02,65000,golfpang,,,18홀,tr_220207384
임페리얼레이크,2026-09-18,17:53,79000,golfpang,,,18홀,tr_220207378
임페리얼레이크,2026-09-18,18:42,79000,golfpang,,,18홀,tr_220207253
올데이,2026-09-18,18:14,50000,golfpang,,,18홀,tr_220207312
아리스타,2026-09-18,18:35,95000,golfpang,,,18홀,tr_220206458
세레니티cc,2026-09-18,18:34,120000,golfpang,,,18홀,tr_220206894
로얄포레,2026-09-18,18:42,69000,golfpang,,,18홀,tr_220207196
코리아,2026-09-18,18:15,139000,golfpang,,,18홀,tr_218159896
골드,2026-09-18,18:15,139000,golfpang,,,18홀,tr_218159866
떼제베(동북),2026-09-18,18:02,110000,golfpang,,,18홀,tr_220206467
떼제베,2026-09-18,18:51,130000,golfpang,,,18홀,tr_220207346
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220348906
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_220324833
클럽72,2026-09-18,18:46,140000,golfpang,,,18홀,tr_220325051
포웰(안성)cc,2026-09-18,18:25,109000,golfpang,,,18홀,tr_220325127
라싸,2026-09-18,17:39,139000,golfpang,,,18홀,tr_220324910
이븐데일,2026-09-18,17:39,75000,golfpang,,,18홀,tr_220324979
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220207797
코리아,2026-09-18,18:22,139000,golfpang,,,18홀,tr_219693015
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220207512
라싸,2026-09-18,17:53,139000,golfpang,,,18홀,tr_220207489
필로스,2026-09-18,18:00,130000,golfpang,,,18홀,tr_220207517
포레스트힐,2026-09-18,18:31,130000,golfpang,,,18홀,tr_220207514
코리아,2026-09-18,18:15,139000,golfpang,,,18홀,tr_217897073
코리아,2026-09-18,18:08,139000,golfpang,,,18홀,tr_217896928
옥스필드,2026-09-18,18:25,50000,golfpang,,,18홀,tr_220206389
알프스대영,2026-09-18,18:46,49000,golfpang,,,18홀,tr_220206349
클럽72,2026-09-18,17:50,150000,golfpang,,,18홀,tr_220242696
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_219770936
라싸,2026-09-18,17:39,139000,golfpang,,,18홀,tr_219428701
한림용인,2026-09-18,18:20,125000,golfpang,,,18홀,tr_220206332
아세코밸리-퍼9,2026-09-18,17:10,69000,golfpang,,,18홀,tr_220000587
동서울cc-퍼9,2026-09-18,17:07,49000,golfpang,,,18홀,tr_220216491
알펜시아700,2026-09-18,17:44,70000,golfpang,,,18홀,tr_220211762
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_220211708
한림광릉,2026-09-18,18:41,140000,golfpang,,,18홀,tr_220211712
이븐데일,2026-09-18,18:00,69000,golfpang,,,18홀,tr_220306572
써닝포인트,2026-09-18,17:57,145000,golfpang,,,18홀,tr_220301695
아세코밸리-퍼9,2026-09-18,18:06,120000,golfpang,,,18홀,tr_219892321
빅토리아-퍼9,2026-09-18,18:13,89000,golfpang,,,18홀,tr_219766789
에스앤-퍼9,2026-09-18,18:13,50000,golfpang,,,18홀,tr_219810741
알펜시아700,2026-09-18,18:12,70000,golfpang,,,18홀,tr_219600945
포웰(안성)cc,2026-09-18,18:32,109000,golfpang,,,18홀,tr_220007982
포레스트힐,2026-09-18,18:31,130000,golfpang,,,18홀,tr_218857538
동서울cc-퍼9,2026-09-18,18:31,49000,golfpang,,,18홀,tr_220211848
파주,2026-09-18,18:23,160000,golfpang,,,18홀,tr_220211931
한림용인,2026-09-18,18:34,125000,golfpang,,,18홀,tr_220211936
빅토리아-퍼9,2026-09-18,18:34,89000,golfpang,,,18홀,tr_220325520
오로라,2026-09-18,18:46,80000,golfpang,,,18홀,tr_219796592
한림광릉,2026-09-18,18:41,140000,golfpang,,,18홀,tr_219892736
파주,2026-09-18,18:51,160000,golfpang,,,18홀,tr_220085763
한림광릉,2026-09-18,18:48,140000,golfpang,,,18홀,tr_220325810
프린세스,2026-09-18,19:33,115000,golfpang,,,18홀,tr_220325779
포웰(안성)cc,2026-09-18,19:14,99000,golfpang,,,18홀,tr_220007983
프린세스,2026-09-18,19:12,115000,golfpang,,,18홀,tr_219440001
빅토리아-퍼9,2026-09-18,19:09,89000,golfpang,,,18홀,tr_220325521
대호단양,2026-09-18,17:32,99000,golfpang,,,18홀,tr_220211845
알펜시아700,2026-09-18,17:44,70000,golfpang,,,18홀,tr_220211912
에스앤-퍼9,2026-09-18,17:38,50000,golfpang,,,18홀,tr_219810740
대호단양,2026-09-18,18:00,89000,golfpang,,,18홀,tr_220005465
한림용인,2026-09-18,18:06,130000,golfpang,,,18홀,tr_220129771
동서울cc-퍼9,2026-09-18,18:17,49000,golfpang,,,18홀,tr_220006058
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_220085458
스톤비치,2026-09-18,17:23,60000,golfpang,,,18홀,tr_218109250
올데이,2026-09-18,18:18,50000,golfpang,,,18홀,tr_217896913
스톤비치,2026-09-18,17:23,60000,golfpang,,,18홀,tr_218109245
포웰(안성)cc,2026-09-18,19:10,91000,golfpang,,,18홀,tr_220347516
알프스대영,2026-09-18,18:53,49000,golfpang,,,18홀,tr_219746346
비에이비스타(퍼),2026-09-18,18:45,90000,golfpang,,,18홀,tr_220306359
파주타이거,2026-09-18,18:35,160000,golfpang,,,18홀,tr_220347492
파주타이거,2026-09-18,18:29,160000,golfpang,,,18홀,tr_220149216
한림용인,2026-09-18,19:02,120000,golfpang,,,18홀,tr_220201555
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220201556
한림용인,2026-09-18,18:06,125000,golfpang,,,18홀,tr_220201554
파주,2026-09-18,18:51,160000,golfpang,,,18홀,tr_220150698
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220150699
포웰(안성)cc,2026-09-18,19:00,91000,golfpang,,,18홀,tr_220306587
용인플라자,2026-09-18,18:00,140000,golfpang,,,18홀,tr_218983804
한림광릉,2026-09-18,18:20,140000,golfpang,,,18홀,tr_219566499
용인플라자,2026-09-18,18:00,140000,golfpang,,,18홀,tr_220260736
옥스필드,2026-09-18,18:25,50000,golfpang,,,18홀,tr_220002505
오로라,2026-09-18,19:02,80000,golfpang,,,18홀,tr_220184286
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220208813
블루원용인(퍼),2026-09-18,18:15,110000,golfpang,,,18홀,tr_220347137
알프스대영,2026-09-18,18:53,49000,golfpang,,,18홀,tr_220003096
블루원용인,2026-09-18,18:36,140000,golfpang,,,18홀,tr_220347125
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220148526
라싸,2026-09-18,17:32,139000,golfpang,,,18홀,tr_220148524
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_220148525
프린세스,2026-09-18,19:25,115000,golfpang,,,18홀,tr_220003120
킹즈락,2026-09-18,19:01,65000,golfpang,,,18홀,tr_220003011
떼제베(동북),2026-09-18,18:02,110000,golfpang,,,18홀,tr_220190336
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220346930
임페리얼레이크,2026-09-18,18:49,79000,golfpang,,,18홀,tr_220002977
임페리얼레이크,2026-09-18,17:53,79000,golfpang,,,18홀,tr_220002984
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220207734
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220207745
올데이,2026-09-18,18:14,50000,golfpang,,,18홀,tr_220190280
그린힐,2026-09-18,18:38,100000,golfpang,,,18홀,tr_219996537
에스앤-퍼9,2026-09-18,17:54,44000,golfpang,,,18홀,tr_220002670
그린힐,2026-09-18,18:38,110000,golfpang,,,18홀,tr_219550437
아리스타,2026-09-18,18:34,95000,golfpang,,,18홀,tr_220002666
스톤비치,2026-09-18,17:51,60000,golfpang,,,18홀,tr_219821567
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220184136
그린힐,2026-09-18,19:00,97000,golfpang,,,18홀,tr_219999158
플라밍고,2026-09-18,18:30,87000,golfpang,,,18홀,tr_219784503
포웰(안성)cc,2026-09-18,19:00,91000,golfpang,,,18홀,tr_219392227
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_219329717
포웰(안성)cc,2026-09-18,18:45,91000,golfpang,,,18홀,tr_220190387
제이퍼블릭,2026-09-18,19:51,70000,golfpang,,,12홀,tr_220002001
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_219329719
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220346462
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_219329721
클럽72,2026-09-18,18:53,140000,golfpang,,,18홀,tr_220002549
제이퍼블릭,2026-09-18,19:16,70000,golfpang,,,12홀,tr_220001950
스톤비치,2026-09-18,17:51,60000,golfpang,,,18홀,tr_218357734
스톤비치,2026-09-18,17:23,60000,golfpang,,,18홀,tr_218353142
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220100289
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220211490
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220211465
빅토리아-퍼9,2026-09-18,18:34,89000,golfpang,,,18홀,tr_220002492
골프클럽Q,2026-09-18,18:43,130000,golfpang,,,18홀,tr_220002097
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220289224
로얄링스,2026-09-18,18:14,80000,golfpang,,,18홀,tr_220301810
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220002091
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220002101
포웰(안성)cc,2026-09-18,19:14,91000,golfpang,,,18홀,tr_219776679
파주타이거,2026-09-18,18:28,170000,golfpang,,,18홀,tr_219999574
세레니티cc,2026-09-18,18:24,120000,golfpang,,,18홀,tr_220346211
라싸,2026-09-18,17:46,139000,golfpang,,,18홀,tr_219751112
세레니티cc,2026-09-18,18:40,120000,golfpang,,,18홀,tr_220346237
포레스트힐,2026-09-18,18:31,130000,golfpang,,,18홀,tr_218716175
세레니티-강촌,2026-09-18,18:21,110000,golfpang,,,18홀,tr_219791379
남양주(퍼9),2026-09-18,16:47,100000,golfpang,,,18홀,tr_220201712
스프링베일-퍼9,2026-09-18,17:43,80000,golfpang,,,18홀,tr_220209222
비콘힐스,2026-09-18,18:12,85000,golfpang,,,18홀,tr_219969254
몽베르(대중제),2026-09-18,18:17,130000,golfpang,,,18홀,tr_219999700
몽베르(대중제),2026-09-18,17:35,140000,golfpang,,,18홀,tr_219999699
남양주(퍼9),2026-09-18,17:54,100000,golfpang,,,18홀,tr_220201713
로얄링스,2026-09-18,18:00,80000,golfpang,,,18홀,tr_220205369
솔라고,2026-09-18,19:00,87000,golfpang,,,18홀,tr_220289255
올데이,2026-09-18,18:11,50000,golfpang,,,18홀,tr_220346175
대영베이스,2026-09-18,18:11,89000,golfpang,,,18홀,tr_219989665
감곡,2026-09-18,19:02,100000,golfpang,,,18홀,tr_219819126
이븐데일,2026-09-18,17:11,79000,golfpang,,,18홀,tr_220208710
골프존 화랑,2026-09-18,19:10,99000,golfpang,,,18홀,tr_220193194
힐데스하임,2026-09-18,18:04,95000,golfpang,,,18홀,tr_219987212
프린세스,2026-09-18,18:02,120000,golfpang,,,18홀,tr_219557473
대영힐스,2026-09-18,18:20,79000,golfpang,,,18홀,tr_219822674
이븐데일,2026-09-18,18:14,79000,golfpang,,,18홀,tr_220208711
플라밍고,2026-09-18,18:24,120000,golfpang,,,18홀,tr_220198495
킹즈락,2026-09-18,17:21,90000,golfpang,,,18홀,tr_219555152
모나크,2026-09-18,17:20,110000,golfpang,,,18홀,tr_219555972
대영베이스,2026-09-18,17:11,99000,golfpang,,,18홀,tr_219989664
올데이,2026-09-18,17:25,59000,golfpang,,,18홀,tr_220215699
제이퍼블릭,2026-09-18,19:16,70000,golfpang,,,18홀,tr_220126913
스톤비치,2026-09-18,17:23,60000,golfpang,,,18홀,tr_218353128
클럽72,2026-09-18,19:00,130000,golfpang,,,18홀,tr_219988313
알프스대영,2026-09-18,16:54,79000,golfpang,,,18홀,tr_219834316
알프스대영,2026-09-18,18:46,69000,golfpang,,,18홀,tr_219834317
한림용인,2026-09-18,18:27,125000,golfpang,,,18홀,tr_220126675
한림용인,2026-09-18,18:48,120000,golfpang,,,18홀,tr_220126673
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220126674
로얄포레,2026-09-18,18:49,69000,golfpang,,,18홀,tr_220345997
한림용인,2026-09-18,18:13,125000,golfpang,,,18홀,tr_220345871
